emoji,anger,joy,sadness,fear,surprise,disgust,anticipation,trust,pred_neg,pred_pos,pred_neut,pred_sent_score
👷,0.06445381958166087,0.06683683383446092,0.06233202468673641,0.06442853129049003,0.06493841122764724,0.04469210658008425,0.07289638741967462,0.07952592860158275,0.23209621012210846,0.17953090369701385,0.5883728861808777,-0.052565306425094604
🉑,0.0706271976837611,0.0770880129976523,0.06395770629738885,0.06886519235748756,0.06807497407301942,0.05079391518612677,0.0763798719859751,0.07417608383806068,0.13279485702514648,0.197005957365036,0.6701991558074951,0.06421110033988953
✋🏽,0.07282636576900264,0.08332380544146933,0.0789224737808833,0.07639182202234578,0.07615677022643562,0.05656575287862302,0.08547275330679333,0.09968468709175424,0.056894656270742416,0.3577539026737213,0.5853514671325684,0.3008592464029789
🐓,0.05909002595300345,0.07228492865638517,0.06921312236375035,0.06157261331305209,0.06521946273072202,0.038527315499629365,0.07316352897653727,0.08368755264957843,0.12706118822097778,0.33303356170654297,0.5399052500724792,0.20597237348556519
☮,0.06962839571662857,0.07032280825452333,0.06894012767858868,0.06770333480981668,0.06789416399925469,0.0589379918994746,0.07640007631938282,0.06840072406458207,0.19783775508403778,0.1282861828804016,0.6738759875297546,-0.06955157220363617
👈🏿,0.08021052987099102,0.08333540059556967,0.06058599870051631,0.07087828175854173,0.07219150453410596,0.0557080235742804,0.08044807882494338,0.08658946915660946,0.09859029948711395,0.20463116466999054,0.6967785954475403,0.10604086518287659
🐃,0.07277556488457368,0.08286710677997769,0.07252513232911574,0.07071795772286589,0.07349680021659223,0.06413134471026913,0.08246318919534278,0.08384201381702622,0.12320023030042648,0.3320836126804352,0.5447162389755249,0.2088833823800087
🇸🇱,0.07249465232430612,0.0781641928314343,0.06349057903058804,0.06595547830434863,0.06917626639835792,0.050248075967677996,0.0777182528115974,0.08332280888175252,0.088837169110775,0.11735673993825912,0.7938061356544495,0.02851957082748413
🥕,0.07720936866648949,0.08666610306608555,0.07320315925336549,0.0850349610439184,0.0783004169648024,0.06138959869045402,0.08783510685528509,0.10137500231967642,0.049206484109163284,0.5888198018074036,0.3619737923145294,0.5396133176982403
📪,0.07020545189083635,0.073479295138201,0.08499905587148679,0.07845010956656008,0.07238062672401846,0.04685578188874236,0.08122980309183955,0.08420630412249878,0.186825692653656,0.2642061710357666,0.5489681959152222,0.0773804783821106
🐶,0.0737529079918557,0.07670632932066923,0.07053022934300388,0.07278323242465382,0.0723732172593979,0.05793503410854811,0.08119071891387308,0.08646188403543296,0.13446278870105743,0.33526191115379333,0.5302753448486328,0.2007991224527359
🇹🇻,0.06834095785555697,0.08122323600632163,0.06410461734322859,0.06378484435762102,0.06910478906407401,0.054911977743472534,0.07759361046155752,0.08081585351821702,0.10887943208217621,0.13074061274528503,0.7603799104690552,0.021861180663108826
🚵🏽,0.06937919859724524,0.07975221624835843,0.06500197542893316,0.06490345152726074,0.06940065548455548,0.059049492467548724,0.07733814987280722,0.07791438893093627,0.12158545851707458,0.2367856502532959,0.6416288614273071,0.11520019173622131
🇸🇲,0.06554858376021443,0.06587183452573954,0.06509225329333353,0.06757927095310245,0.06494859011563875,0.040026226872885,0.07290287470414977,0.07823047618290244,0.0739392340183258,0.14025869965553284,0.7858021259307861,0.06631946563720703
🤧,0.07127095629954028,0.07562288968171002,0.06132594591709768,0.06795031001544018,0.06904646280235137,0.06064755223934235,0.07745869356344184,0.07599388877418048,0.4210524260997772,0.1403191089630127,0.4386284649372101,-0.2807333171367645
🛏,0.06686944649114539,0.07281797854468752,0.06554508343615158,0.06343000773802113,0.06654505180586436,0.051140041844164125,0.07465382803442082,0.07433267551833243,0.12293516844511032,0.2278245985507965,0.6492403149604797,0.10488943010568619
🇧🇩,0.07934878046681898,0.09090259401305384,0.07064170492675684,0.07669432358245035,0.07718797318068311,0.07125946440157101,0.08674917966475686,0.08695148073746131,0.11983714997768402,0.1703781634569168,0.7097846865653992,0.05054101347923279
🔚,0.07745835677742666,0.08610589832106097,0.07100229439411179,0.07614960264730988,0.07543921513477457,0.05963066171466086,0.0846545056433589,0.09170910346155275,0.15135468542575836,0.2837308347225189,0.5649144649505615,0.13237614929676056
◼️,0.07701394189775974,0.08374645283558554,0.06489430261895711,0.07131599311918456,0.07318259247713217,0.05964493713696014,0.08212670714476628,0.08778707791643367,0.10824359953403473,0.12194520980119705,0.76981121301651,0.013701610267162323
🔊,0.07061950787019161,0.07199549139203147,0.06148143450259468,0.0650409417359572,0.06647544114310833,0.05257280592137849,0.07459277327657073,0.07189304936440331,0.13744519650936127,0.28830164670944214,0.5742531418800354,0.15085645020008087
🚗,0.07139055648820124,0.0760163965899248,0.06766715692544646,0.06964839739866638,0.07049322821233106,0.056038471879283326,0.07910620662003975,0.08298006632562178,0.12192218750715256,0.3554758131504059,0.5226020216941833,0.23355362564325333
🇧🇮,0.06601455427324258,0.07209169663214675,0.0649925165773376,0.06499176927725267,0.06689891410629818,0.05044029879246165,0.07520486348507145,0.07807207981571701,0.10899846255779266,0.17152713239192963,0.7194743752479553,0.06252866983413696
🕚,0.08017397510188855,0.08328244574914803,0.07277365248905968,0.07641250639772437,0.07658193207957965,0.06442525448660608,0.08603525194743579,0.09393625269645378,0.14795969426631927,0.26787543296813965,0.5841649174690247,0.11991573870182037
🇷🇺,0.06999001910566968,0.07477843224617514,0.06463800838605693,0.06668942493328793,0.06823260934568907,0.052086080438420654,0.07654995884376088,0.07851275086504104,0.09376700222492218,0.13432955741882324,0.7719035148620605,0.04056255519390106
🇵🇳,0.0695481493879107,0.08087914566321656,0.06828185553599767,0.07475096604014973,0.07165335943054595,0.05027075751141083,0.08042230307842435,0.08886134946268269,0.1051669716835022,0.16421723365783691,0.7306157350540161,0.05905026197433472
